#1.2
12375	6
Human_name	Transcript	X462P	X1850P	X18294P	X1847P	X1088P	X20699P
ABHD15	uc007kha.1	5.68660964503633	6.00024822935579	5.01089154122657	5.44087093725328	5.16435486443514	5.37533506942036
ABHD16B	uc008omj.2	0	1.93036442346524	1.83862249439275	3.24459624169163	1.81908052342301	0
ABHD4	uc007tvo.1	10.9500523199074	11.1748070680944	11.2252166390081	11.5262708800062	11.2722263140763	11.3025168173274
ABHD5	uc009sex.1	9.88969290286883	9.77246251584308	9.62210246781544	9.99503958768173	9.90605915625409	9.93075692925583
ABHD6	uc007sep.1	11.584210456048	11.6390801727287	10.9398247876405	11.3201656633919	11.5811567911652	10.5953084835288
ABHD8	uc009mdf.2	8.1157179315065	8.56877855826608	7.91390923673719	8.38107807214447	8.19871018486051	8.56238757593395
ABI1	uc008ins.1	12.022370338699	12.0313938527504	12.0105645319768	12.0805371997925	12.1048349496558	12.3095988095005
ABI3	uc007lat.2	11.3537825825188	11.7062969504367	10.2361970441981	10.6689813317793	10.6784238805584	9.77784467449689
ABL2	uc007dcl.2	9.48201619399149	9.27096804926126	9.57440451420224	9.01945139819125	9.16808388497098	9.5398770413097
ABLIM1	uc008hzs.2	12.3783514028589	12.216613962237	12.0081764208623	12.3643961194724	12.3975233744055	12.2197733578479
Ablim2	uc008xeh.2	7.98753518850339	8.75173842292556	8.43948026824282	8.44912050688976	8.11858426952152	8.26866581758737
ABLIM3	uc012bds.1	5.45457973935584	5.60439347333634	5.57955457715481	4.88846322616376	5.49720381631589	6.03395365753556
ABR	uc007kfu.1	12.0775591760082	12.1891466499055	12.3249369626618	12.3346440692324	12.3612779673968	12.330551657434
ABTB1	uc009cvs.2	9.28635409136334	9.47142204679365	9.40818690510967	9.65672648384633	9.54307410755775	9.39363993976319
ABTB2	uc008lix.1	5.45457973935584	5.54601814309023	5.62960127643584	6.3136169694464	5.85958779446061	6.65631853270428
ACAA1	uc009sas.1	11.1964945180541	11.3893587049767	10.6906793958873	11.4813663837984	11.5438191441878	10.7839311846213
ACACB	uc008yzi.2	10.8218517153372	10.7741915002489	10.4770788287697	10.8497354765544	11.119184717563	10.7087974011081
ACADL	uc007bir.1	12.6572116259305	12.3056486092603	12.3765698881081	12.5488124268643	12.5625898035574	12.6784931358975
ACADM	uc008ruj.1	12.2469492958411	12.3340177166364	11.9225889289589	12.3227825180697	12.1717649756326	12.1684044163584
ACADS	uc008zdb.1	12.6928582904925	12.3760795306066	12.2103386852532	12.0180133637986	12.1265405393466	11.9949394260064
ACADVL	uc007jto.1	12.6916481302126	12.5025388768979	12.3333008247462	12.5268163350804	12.6549166695828	12.5556723447427
ACAT1	uc009pmg.1	12.1918696057884	11.8432723063894	11.8023871203843	11.6748838069571	11.7538462541833	11.6537232653788
Acat2	uc008alo.1	9.73639294485699	9.85695495476731	9.27485166668179	9.89294982083212	9.85356193116577	9.60993201687793
ACAT2	uc008alo.1	9.73639294485699	9.85695495476731	9.27485166668179	9.89294982083212	9.85356193116577	9.60993201687793
ACBD3	uc007dwq.2	11.276589445358	11.2833475419634	11.4008315543204	11.3201656633919	11.2369060736161	11.3025168173274
ACBD4	uc007lth.1	8.15481931547446	8.5986648424858	8.6478351435668	8.69522175093038	8.38785820604778	8.45677319494851
ACBD7	uc008idt.2	1.83862249439275	0	1.07864367792527	1.797040311211	0	1.03534089374133
ACCS	uc008lgj.1	6.14763445469229	5.60439347333634	6.77381503966451	5.88707046133634	5.8106687836741	6.61914660715074
ACCSL	uc008lgl.1	0	0	0	0	0	0
ACE	uc007lxv.1	8.18325543353007	7.72637723084325	9.61407016913395	7.5203599580811	8.04623956123486	9.78008933660828
ACER1	uc008ddl.1	10.9570422433523	11.122207590369	10.1827390304504	11.0317251178688	10.9538835757312	10.5091921239531
ACER2	uc008tmf.2	7.2096050138356	7.1168461374389	8.17097314975696	6.72492325764199	7.11025791127128	8.63088899450183
ACER3	uc012fpp.1	9.55765472057768	9.30242313084783	9.27913039312876	9.32538653419823	9.26742618213327	9.22763222815555
ACHE	uc009abx.1	7.87911415576117	8.08956954627227	9.04016727533645	8.08608891710387	8.46187737968197	9.40132448207836
Acnat1	uc008svq.1	0	0	0	1.797040311211	0	0
ACOT11	uc008tyw.2	11.3249211625457	11.0047441683859	10.6857268790134	10.9714746930706	11.135347176229	10.7559974345038
ACOT13	uc007pwj.1	9.67446699996816	9.53216125203097	8.88476760073534	9.36243069659912	9.40907010589192	9.07092026324841
ACOT2	uc011yor.1	8.08324977606294	8.02599364618096	7.41114111038465	7.78715938520064	8.41516537707623	8.19871018486051
ACOT4	uc007oed.1	9.10130991779924	8.5986648424858	8.15481931547446	9.04184338353669	9.7826726734806	8.82415192367895
ACOT7	uc008vzx.2	11.1897583794304	10.4230359267348	10.0888598227495	10.84759872827	10.9481841347726	10.5619459993809
ACOT8	uc008nwf.2	9.65551724665647	9.73757797452441	9.43908187678933	9.69887983816622	9.80056478425926	9.57440451420224
ACOT9	uc009urt.1	8.52848213199736	8.42499513771625	7.51663477580283	8.85963476700859	8.39342459134811	7.84285884443089
Acot10	uc009urt.1	8.52848213199736	8.42499513771625	7.51663477580283	8.85963476700859	8.39342459134811	7.84285884443089
ACOX1	uc007mkm.1	14.2311511061582	14.3499316697083	13.8776729665152	14.2296341202996	14.2012494345483	13.8265496669595
ACOXL	uc008mgg.2	3.05151077047267	3.13890012044006	2.33149126326214	2.48302206273401	3.89157455768868	1.79187768076034
ACP1	uc007ngx.2	6.90896712987869	6.86820369153956	9.14907243625479	6.84439012744554	8.59899585332372	6.08824576992908
ACP6	uc008qoq.2	10.172329395756	10.0935032384551	10.1326903739132	10.3267200215785	10.2965929700543	10.2697075738603
ACPP	uc009rhl.1	8.1213875146582	7.96953415923694	8.11928494857347	7.5203599580811	7.8154578743187	7.3314102251778
ACRBP	uc009dti.2	9.51329149771763	9.86157635946163	10.1237759163369	10.0076310604826	9.8784215357098	9.85424095924498
ACSBG2	uc008ddi.1	0	0	1.07864367792527	0	0	0
ACSF3	uc009ntt.1	9.66004004936065	9.35002019963144	9.06958989388058	9.32131411492449	9.4458497407004	8.83435608175283
ACSL3	uc007bqo.2	12.8815792779193	12.8804341435363	12.4176722192842	12.2200584019833	12.2921750045031	12.6522835706516
ACSL4	uc009ulu.1	9.47046579740487	9.32072631902775	9.20604686500077	9.31685181745959	9.28971004761311	9.68089634271054
ACSL5	uc008hxp.1	11.6858199255802	11.6082818606041	11.4882644235683	11.9275601344444	11.9577185188103	11.0672171029794
ACSM1	uc009jlm.1	0	0	0	0	0	0
ACSM2A	uc009jli.2	0	0	1.07864367792527	0	0	0
ACSM3	uc009jlq.1	10.9597581526701	10.7456471038156	10.8073015177722	9.41406782600429	9.35533952944042	10.3177354168421
ACSM4	uc009jln.2	2.5681693861122	0	0	0	0	1.79187768076034
ACSM5	uc009jlf.1	2.5681693861122	4.35915325750132	1.07864367792527	2.90056604657195	3.02633981704522	2.48302206273401
ACSS3	uc011xna.1	5.39406793859182	4.97085075520286	5.01089154122657	3.51416790265092	3.37654835608825	5.12144570955415
ACTA1	uc009nwr.1	7.01445560680214	6.81905546387929	7.11087125054653	7.00317762853433	8.06427191826141	6.72302617654704
ACTB	uc009ajk.1	15.8955269182761	15.808237104575	15.607671309493	15.9934713183679	16.1177572548126	15.9934713183679
ACTC1	uc008lpz.1	3.37784634213167	4.16963730633402	3.65926126253831	1.797040311211	1.81908052342301	2.62717530235616
ACTG1	uc007msi.1	10.1552391777448	10.0443376361952	10.2137121613461	10.0610779100565	10.1547430724786	10.1379382890988
ACTG2	uc012eoa.1	10.777991837737	10.8970086527897	13.1957590490586	11.3262616614604	10.3965153115788	13.9633089857777
ACTL6B	uc009acu.1	3.05151077047267	0	2.60460545198098	2.90056604657195	0	3.40043822014385
ACTL7B	uc008sxn.1	0	0	0	0	0	0
ACTN1	uc007oaq.2	11.2951254640694	10.8864214300223	11.7450858748621	10.4625699940871	10.4196433008655	12.0709195342157
ACTN4	uc009gah.1	14.0500085421888	13.9714879803377	14.0601762571697	14.2959850613297	14.407950188155	14.2326602332578
ACTR10	uc007nty.2	10.5186934473457	10.4388891475603	10.2922326579724	10.5462410422846	10.5442469586632	10.4830700831322
ACTR1B	uc012bmz.1	12.0325048707092	12.0258823648663	11.8611954747989	12.1651813588449	12.1048349496558	11.8520382805464
ACTR2	uc011xrw.1	13.3301588848324	13.3070335773233	12.949002421675	13.4858142894486	13.3687226049251	13.2085173631475
ACTR3	uc007cke.1	13.0237329575708	13.018817306489	12.3180221368973	13.0940319847131	13.0079807770323	12.826907250902
ACTR3B	uc008wtd.1	4.41639514603539	2.62717530235616	4.02007525544666	3.9643187451138	3.89157455768868	3.78246804028786
ACTR5	uc012cij.1	7.68738054747062	7.96150037782911	7.80146179031925	7.90331266039197	7.92099617775323	7.4252235546818
ACTR8	uc007sum.2	9.22472807953292	9.31360419266411	9.50002232274873	9.08965142052917	9.09365268330193	9.30732691468905
ACVR1	uc008jst.1	8.5997887418923	8.70348372073977	8.54162979981951	8.98357424780749	8.90517648325412	9.09751917575731
ACVR1B	uc007xsr.1	11.6269788268183	11.7246807555985	11.6737935721298	11.4519856551786	11.442727714003	11.3356732764054
ACVR1C	uc008jsp.2	8.81757484419815	8.80738832324512	9.01833707431678	8.69935115893878	8.54243732053221	9.25194335167502
ACVR2A	uc008jpo.2	10.4355836319484	10.4931389805521	10.5278809279987	10.6295951549944	10.6121525580038	10.6347395663874
ACVR2B	uc009say.1	6.64896538482041	6.89309650786622	6.59142644239546	6.88605490689327	6.14952459560421	5.87697111251037
ACVRL1	uc007xso.1	7.90331266039197	7.94332986637093	8.91548313828623	7.78715938520064	7.93083167836585	9.10903293581282
ACY1	uc009rjp.1	8.36158003979321	8.14982739918066	7.89672457715511	7.97974875114208	8.11858426952152	8.00665586894028
ACYP1	uc007ogu.2	7.6309591033306	7.69252733061632	6.753915354744	7.42442299260286	7.09121984692572	6.65631853270428
ACYP2	uc007ihw.1	8.16878257461854	8.14982739918066	6.32286216067085	8.16246914849914	8.12783972397474	6.39874275695761
ADAM10	uc009qor.1	12.1269473870782	12.0888257300129	12.1496263237101	12.3526081844761	12.2725515941365	12.1938107938597
ADAM18	uc009lfb.2	6.55037843688613	5.23404582416192	5.35453253142426	7.67414699348103	7.80591389024323	6.4484338784504
ADAM19	uc007inz.1	7.18850899581842	7.83617577745932	9.17252481100505	8.41379781244676	8.4371984667412	9.32070995321999
ADAM2	uc007uju.1	0	0	1.07864367792527	0	1.81908052342301	1.03534089374133
Adam22	uc008wjr.1	7.2096050138356	6.89309650786622	7.20170068699985	7.00317762853433	6.90068225300711	7.52601685825705
Adam20	uc009lnc.1	0	0	0	0	0	0
Adam39	uc009lnc.1	0	0	0	0	0	0
Adam26a	uc009loe.1	0	0	0	0	0	0
ADAM29	uc009lsm.2	0	0	0	0	0	0
ADAM32	uc009lfi.2	0	1.93036442346524	1.07864367792527	0	0	0
ADAM33	uc008mkm.2	5.32766642278789	6.3241876080493	7.53108747580089	5.76043688094558	5.43108281276216	8.34992949033233
Gm5346	uc009loh.2	0	0	0	0	0	0
Gm4787	uc007ocd.1	3.05151077047267	5.1519969341566	2.33149126326214	5.4975287844591	5.37533506942036	4.64673931447381
Adam6a	uc007pgv.1	0	1.93036442346524	2.33149126326214	0	2.53716042659793	2.8815288617797
ADAM8	uc009kgk.1	4.66229692149721	4.64673931447381	6.00818302222647	4.29856421633106	6.11133108989686	6.25370163393591
ADAM9	uc009lfk.2	11.437599292248	11.265105950875	11.4355698909434	10.9873893485655	11.0883299197232	11.3384149210137
ADAMDEC1	uc007uls.1	11.2019974906787	11.9417407650394	13.8352962888894	11.7700399283082	12.1120289544192	14.2311511061582
ADAMTS1	uc012aho.1	5.57689515821674	5.95759727501864	7.39593511849825	5.92947792238526	5.07302030078451	8.46373031359134
ADAMTS10	uc012apf.1	6.18116014378511	6.65755149729509	8.46662435255664	6.54724466952771	6.82396059288412	8.6240286872027
ADAMTS13	uc012bss.1	1.83862249439275	2.62717530235616	2.60460545198098	1.797040311211	2.53716042659793	3.25044251451644
ADAMTS14	uc007ffu.1	0	3.13890012044006	4.14020668783247	1.797040311211	3.02633981704522	4.78287553735153
ADAMTS15	uc009oqz.1	8.06283100750105	8.8747667628825	7.42323777057188	5.44087093725328	6.40024130921864	5.27211616840973
ADAMTS16	uc007rcz.1	4.12170170995645	3.13890012044006	3.65926126253831	2.48302206273401	3.02633981704522	3.40043822014385
ADAMTS17	uc009hhx.1	6.30559781362471	6.00024822935579	5.06970584525698	2.48302206273401	2.53716042659793	4.70935894291005
ADAMTS18	uc009nnr.1	6.57490379691211	5.8734689951151	6.4000527339114	8.38817646855097	8.71994285877319	7.14352178354601
ADAMTS19	uc008ezs.1	4.55025157762443	3.74527391233524	5.35453253142426	4.29856421633106	3.37654835608825	6.0623435956015
ADAMTSL1	uc009vcq.2	6.39267479817302	5.91520990883738	7.51663477580283	6.04570960505326	6.14952459560421	7.90061969772393
ADAMTSL2	uc008ixa.1	1.83862249439275	2.62717530235616	4.80118876674094	3.24459624169163	3.66721183057703	4.8879859069694
ADAMTSL3	uc009ida.2	4.78287553735153	4.64673931447381	6.9440528261533	3.78246804028786	3.02633981704522	6.52020403904977
ADAP1	uc009agi.1	11.0659327721573	11.1843393056717	10.1529687045578	11.4819862080632	11.4343078742695	10.1635611413486
ADAR	uc008pzw.2	10.9982572831436	11.1108603416331	11.4715362195852	11.5732191271316	11.4876117397705	11.0067245404911
ADARB2	uc007pkg.1	0	0	0	0	0	0
ADAT1	uc009nnc.1	6.18116014378511	6.55437825161416	6.42707977458938	6.12017668860516	6.84453528971818	6.03395365753556
ADAT3	uc007gdx.1	6.99772827812385	7.09589369526303	6.63209856308332	6.79744748381636	6.90068225300711	6.61914660715074
ADCK5	uc011zuw.1	10.4407761264756	11.1377066143626	10.7309594667052	10.147006079031	10.0997124657289	10.4720567449201
ADCY2	uc007rcf.1	5.32766642278789	5.47396864472144	6.49016857218208	6.57009800452327	6.48645914926231	6.00202153631553
ADCY5	uc007zbj.1	7.58502059524506	7.20331634017854	9.02757368802128	8.01539308025518	7.50516402882385	9.67397513452251
ADCY7	uc009mrj.2	6.96405214048569	7.41878578558151	8.36158003979321	8.35985385015402	8.48812753368542	8.72904037660635
ADCY8	uc011ztk.1	4.26944289497788	2.62717530235616	3.4946061799025	0	1.81908052342301	0
ADCY9	uc007xzs.1	8.49702575305887	8.41068332865116	8.77167377990618	8.58737898685339	8.66662352472723	7.99755631686458
ADCYAP1	uc008dwi.1	0	2.62717530235616	1.07864367792527	1.797040311211	1.81908052342301	3.25044251451644
ADCYAP1R1	uc009cat.1	5.73910694770224	5.77649304349077	7.34789204784049	5.44087093725328	4.78522013998897	8.23637896406864
Add1	uc008xcs.1	9.99021982118811	10.1607592822799	10.130021076131	10.2525499575734	10.2227833577925	10.1239911920008
ADD3	uc008hwk.2	11.2387650515127	11.8166325471172	11.535402063655	11.2161995113317	11.1522520045157	11.0880058696042
ADH4	uc008rnj.1	0	1.93036442346524	3.14588884585938	0	0	0
ADH7	uc008rnd.2	4.12170170995645	4.16963730633402	3.14588884585938	3.24459624169163	3.02633981704522	4.09531410083909
ADHFE1	uc007agm.2	7.44690773645596	7.68031611866519	7.4760286253896	6.43764854093309	6.22427991240329	7.4252235546818
ADI1	uc007nfv.1	10.3678102987333	10.0628585568351	9.41488213519642	9.69887983816622	9.44373055183353	9.91766360108712
ADIPOQ	uc007ytk.1	9.17169745270689	9.5708733169048	9.31360419266411	8.14814100841591	6.77690600498131	9.8247289929724
ADIPOR1	uc007cry.1	12.4194487687012	12.406230988268	12.1970515513144	12.4420774109291	12.3623761052566	12.2240279694742
ADIPOR2	uc009dmd.1	12.5353285320071	12.6411875373088	12.5988069946812	12.472686731462	12.430321015894	12.6173176784689
ADM	uc009jfj.1	7.62390791954888	7.1168461374389	7.18289132911157	6.79744748381636	6.94221450596556	6.77862319554523
ADM2	uc007xgb.1	0	0	0	0	0	0
ADNP2	uc008fsk.1	8.93242779663956	9.27851604066553	9.309800180142	9.38525645452205	9.00353095112023	8.76331799237893
ADORA1	uc007crj.1	7.09608028021688	7.03595263357039	6.82620398755255	7.31315356311704	7.30113696368413	7.50310019410211
ADORA2A	uc007fqh.1	4.55025157762443	5.31737042634196	4.80118876674094	6.00703609474483	6.07346822385449	5.16606233056432
ADORA2B	uc007jio.1	7.17411444716693	6.55437825161416	5.41107852072724	5.84101270605945	6.28431021671812	3.9758349975705
ADORA3	uc008qvi.1	0	1.93036442346524	2.90246312766689	1.797040311211	2.53716042659793	2.62717530235616
ADPGK	uc009pxq.1	8.18325543353007	7.97794904663014	8.25828431334903	8.07722083493398	8.17566651444974	8.55588940870403
ADPRH	uc007zex.1	9.66992110748442	9.49079808501516	9.2824628365012	9.86157635946163	9.91096338619255	9.11379517409701
ADRA1A	uc007ukk.1	1.83862249439275	2.62717530235616	2.60460545198098	3.24459624169163	0	3.6853911853689
ADRA1D	uc008mlu.1	1.83862249439275	3.74527391233524	1.83862249439275	2.90056604657195	0	2.10759566861063
ADRA2A	uc012bnl.1	11.6401689856011	11.7802099577342	10.9584699062686	11.5703304436689	11.6720905648534	11.5553678509402
ADRA2B	uc008mfi.1	3.05151077047267	2.62717530235616	2.60460545198098	1.797040311211	0	3.25044251451644
ADRA2C	uc009vdd.1	1.83862249439275	3.13890012044006	2.90246312766689	1.797040311211	3.37654835608825	2.48302206273401
ADRB1	uc008hze.2	4.9642953513676	4.35915325750132	5.06970584525698	4.14020668783247	4.55025157762443	5.00221939117923
ADRM1	uc008oin.1	7.51873535494211	7.74665067637019	7.49873694136815	7.42442299260286	7.50516402882385	7.2118955449367
ADSL	uc007wvz.1	9.97018530317241	9.74414780569451	9.35888622941549	9.46440579880916	9.58208517993342	9.47565412026521
ADSS	uc007dut.1	11.6575867223423	11.3753053612859	10.8894605827038	11.8104149579347	11.6487026422799	11.2179504109974
ADSSL1	uc011yvf.1	4.41639514603539	3.96519603459628	4.32290890342783	4.88846322616376	4.27617080584329	5.32444712351002
AEBP1	uc007hxi.2	8.74978656259225	8.08956954627227	9.13289121733927	8.73462737016067	8.57062848632805	10.0489867780518
AES	uc007gim.1	13.291034551351	13.3142193349997	12.8571523418283	13.2064066516205	13.2357310972526	12.9653901481079
KIAA1024	uc009qzn.1	0	0	2.33149126326214	0	1.81908052342301	0
AFAP1	uc008xej.1	8.6240286872027	8.54552302834512	9.40223449664688	8.27323153360653	8.49464436290381	9.44225188274712
AFAP1L1	uc008fcq.1	8.26860404383593	7.92280722139764	8.23700269266715	7.63049156843997	7.72691513633963	9.05978941991753
AFM	uc008ybc.1	9.92058461746156	9.46034247980267	8.09870663575243	9.3993134040346	9.38612269460509	8.33930312104655
AFMID	uc007mob.2	8.75380573750915	8.50455344979422	8.65360513480213	8.36715035768488	8.32911178305923	8.72305306296524
AFTPH	uc007idg.1	11.4420140384592	11.4537210479192	11.4133129453505	11.5450870652143	11.4063338259899	11.4785097025076
AGA	uc012gdv.1	9.28197663607704	9.04095691622114	8.90689172124313	8.97449757698332	9.12794020302985	8.7966204328933
AGAP2	uc007hhx.1	6.00202153631553	6.42707977458938	6.18116014378511	7.25987781105418	6.72824284725142	6.4484338784504
AGBL1	uc012fnc.1	0	0	0	0	0	0
AGBL4	uc008udc.1	0	1.93036442346524	1.07864367792527	0	0	0
AGER	uc008ccw.2	3.37784634213167	4.64673931447381	5.35453253142426	4.88846322616376	4.89018382716595	5.27211616840973
AGFG1	uc007bse.1	10.3104439907035	10.2219353299455	10.0691266081682	10.4755975629064	10.5694716474482	10.0549972775514
AGGF1	uc007rmi.1	10.6846892520139	10.6979167748651	10.4631964365847	10.7065342146539	10.6933756590912	10.4363047121313
AGK	uc009bmn.2	6.69497935102358	6.55437825161416	5.54113671240559	6.18651668716836	6.34720108023258	6.12017668860516
AGL	uc008rcq.1	9.36835740959311	9.28417445719782	9.9465782392137	9.05383958350785	9.13358074894086	10.2246277291706
AGRN	uc008wgf.1	10.6702199715445	11.2285540957986	11.9133559459875	11.4291862327773	11.571376193398	11.776155137147
AGT	uc009nxe.1	8.52848213199736	8.20661166918956	8.43230430520517	6.90575544076769	6.56877763817469	7.22445606590064
AGTR1	uc007pyu.2	6.00202153631553	6.00024822935579	7.14652926856767	5.55385944155728	5.23904204954032	7.31577064309413
AGTR2	uc009suq.2	4.12170170995645	3.46520069276647	3.4946061799025	3.24459624169163	4.41639514603539	1.79187768076034
AGXT2	uc011zrh.1	0	2.62717530235616	3.14588884585938	0	0	1.03534089374133
AHCTF1	uc011wxn.1	10.8992998923531	10.7709185910462	10.7431108030567	10.6941442769324	10.7768923276678	10.8783412506576
AHCY	uc008nka.2	7.35894919348309	6.98179050610342	5.54113671240559	6.3803997183482	6.51643318642115	5.8484707602146
AHDC1	uc008vcd.1	9.10130991779924	9.42966437715963	8.86043022367214	9.04921204909854	9.28491309931104	9.05448250846148
AHI1	uc007eod.2	6.71277604663498	7.07726227942686	7.02651841715338	7.03957833591089	6.42936891940663	8.12906953720581
AHNAK	uc008goj.1	14.5721461451315	14.5721461451315	15.0133260680499	14.0954369191794	14.3342452884766	14.8706818016695
AHRR	uc007rev.1	4.26944289497788	5.31737042634196	6.24301723482322	5.1519969341566	5.07302030078451	5.49687789378617
AHSA1	uc007oit.1	10.7318483869176	10.7806816667126	10.3510426893428	10.890805043438	10.8947710201991	10.2199284681512
C8orf48	uc009llx.2	4.78287553735153	6.3241876080493	6.03712587144429	6.52291069119067	7.02387557995469	5.7262393034577
KIAA1161	uc008sit.1	8.81090958081332	8.73965444833591	8.66013586646814	8.33784922527862	8.34527328932903	9.23711935847371
C11orf87	uc009plx.2	0	1.93036442346524	2.60460545198098	1.797040311211	0	1.79187768076034
Pydc3	uc011www.1	4.12170170995645	3.13890012044006	5.41107852072724	2.90056604657195	3.02633981704522	5.45457973935584
Gm4955	uc011www.1	4.12170170995645	3.13890012044006	5.41107852072724	2.90056604657195	3.02633981704522	5.45457973935584
BC094916	uc011www.1	4.12170170995645	3.13890012044006	5.41107852072724	2.90056604657195	3.02633981704522	5.45457973935584
Ifi204	uc011www.1	4.12170170995645	3.13890012044006	5.41107852072724	2.90056604657195	3.02633981704522	5.45457973935584
Mnda	uc011www.1	4.12170170995645	3.13890012044006	5.41107852072724	2.90056604657195	3.02633981704522	5.45457973935584
